model,buchi,sccs,allstates,alltrans,buchisize,scclist,largest_scc,scc1k,scc10k,scc100k,persistence
cyclic_scheduler.3_F_137,spotba,1216178,2391724,18389443,19,212992:5-110592:1-1:1216172-,212992,1175552,1175552,1175552,no
cyclic_scheduler.3_F_138,spotba,33787,467959,3369930,28,221182:1-212992:1-1:33785-,221182,434174,434174,434174,yes
cyclic_scheduler.3_F_139,spotba,555248,981230,7266258,20,212992:2-1:555246-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_013,spotba,82297,467319,6424358,4,385023:1-1:82296-,385023,385023,385023,385023,no
cyclic_scheduler.3_F_140,spotba,245624,565095,3937467,17,319472:1-1:245623-,319472,319472,319472,319472,yes
cyclic_scheduler.3_F_141,spotba,998395,1858549,20623695,17,221182:1-212992:3-1:998391-,221182,860158,860158,860158,yes
cyclic_scheduler.3_F_142,spotba,648916,1396431,11449895,16,321534:1-212992:2-1:648913-,321534,747518,747518,747518,no
cyclic_scheduler.3_F_143,spotba,307162,907221,8292205,12,212992:2-174078:1-1:307159-,212992,600062,600062,600062,no
cyclic_scheduler.3_F_144,spotba,49141,696304,7986935,7,221182:1-212992:2-1:49138-,221182,647166,647166,647166,no
cyclic_scheduler.3_F_145,spotba,798180,1011171,6712607,12,212992:1-1:798179-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_146,spotba,318648,877746,5733599,16,212992:1-202749:1-143360:1-1:318645-,212992,559101,559101,559101,no
cyclic_scheduler.3_F_147,spotba,1497702,1995357,17408224,72,284665:1-212992:1-1:1497700-,284665,497657,497657,497657,yes
cyclic_scheduler.3_F_148,spotba,138566,1403148,12960485,20,660428:1-319486:1-284671:1-1:138563-,660428,1264585,1264585,1264585,no
cyclic_scheduler.3_F_149,spotba,1827028,2466001,19745792,38,212992:3-1:1827025-,212992,638976,638976,638976,yes
cyclic_scheduler.3_F_014,spotba,950349,1384521,25014502,14,221182:1-212992:1-1:950347-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_150,spotba,151548,1007604,7067526,7,536572:1-319486:1-1:151546-,536572,856058,856058,856058,no
cyclic_scheduler.3_F_151,spotba,32770,458752,6246242,13,212992:2-1:32768-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_152,spotba,888169,1527142,16413710,15,212992:3-1:888166-,212992,638976,638976,638976,yes
cyclic_scheduler.3_F_153,spotba,959231,1401593,10552723,13,221182:2-1:959229-,221182,442364,442364,442364,no
cyclic_scheduler.3_F_154,spotba,570886,1209859,10145450,22,212992:3-1:570883-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_155,spotba,270332,696314,8101883,13,212992:2-1:270330-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_156,spotba,539881,1404129,12493668,21,391166:1-253950:1-219135:1-1:539878-,391166,864251,864251,864251,no
cyclic_scheduler.3_F_157,spotba,19465,232456,1611594,5,212992:1-1:19464-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_158,spotba,759639,1210179,11316874,11,237550:1-212992:1-1:759637-,237550,450542,450542,450542,no
cyclic_scheduler.3_F_159,spotba,645058,1300399,17434368,19,212992:2-118769:1-110592:1-1:645054-,212992,655345,655345,655345,yes
cyclic_scheduler.3_F_015,spotba,282796,716968,11648322,12,221182:1-212992:1-1:282794-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_160,spotba,195962,970101,9909807,14,348158:1-212992:2-1:195959-,348158,774142,774142,774142,yes
cyclic_scheduler.3_F_161,spotba,516079,1155052,11395453,18,212992:3-1:516076-,212992,638976,638976,638976,yes
cyclic_scheduler.3_F_162,spotba,502773,1141746,8865246,17,212992:3-1:502770-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_163,spotba,40955,466937,3253094,8,212992:2-1:40953-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_164,spotba,503512,1081043,12039634,7,364541:1-212992:1-1:503510-,364541,577533,577533,577533,no
cyclic_scheduler.3_F_165,spotba,3834585,4477654,33166795,31,217088:1-212992:2-1:3834582-,217088,643072,643072,643072,no
cyclic_scheduler.3_F_166,spotba,520168,962530,11217603,47,221182:2-1:520166-,221182,442364,442364,442364,yes
cyclic_scheduler.3_F_167,spotba,958381,1384363,13184941,17,212992:2-1:958379-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_168,spotba,295073,958616,6705813,14,229372:1-221182:1-212992:1-1:295070-,229372,663546,663546,663546,no
cyclic_scheduler.3_F_169,spotba,643156,1429567,12785638,15,573421:1-212992:1-1:643154-,573421,786413,786413,786413,no
cyclic_scheduler.3_F_016,spotba,33528,459510,3200692,37,212992:2-1:33526-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_170,spotba,602093,1241066,14719688,10,212992:3-1:602090-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_171,spotba,954320,1593293,15003392,13,212992:3-1:954317-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_172,spotba,706010,1347028,11741074,20,321534:1-319486:1-1:706008-,321534,641020,641020,641020,yes
cyclic_scheduler.3_F_173,spotba,32769,458751,3194894,6,212992:2-1:32767-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_174,spotba,550061,1410201,20930850,13,647150:1-212992:1-1:550059-,647150,860142,860142,860142,no
cyclic_scheduler.3_F_175,spotba,2138117,2777090,24135769,22,212992:3-1:2138114-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_176,spotba,90098,516080,7028651,10,212992:2-1:90096-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_177,spotba,245879,680051,6429590,12,221182:1-212992:1-1:245877-,221182,434174,434174,434174,yes
cyclic_scheduler.3_F_178,spotba,2806984,3513540,31393374,45,493566:1-212992:1-1:2806982-,493566,706558,706558,706558,yes
cyclic_scheduler.3_F_179,spotba,697445,934994,6540380,28,237550:1-1:697444-,237550,237550,237550,237550,no
cyclic_scheduler.3_F_017,spotba,547836,834554,14986659,23,286719:1-1:547835-,286719,286719,286719,286719,yes
cyclic_scheduler.3_F_180,spotba,1671170,2774884,23620166,34,673638:1-430078:1-1:1671168-,673638,1103716,1103716,1103716,yes
cyclic_scheduler.3_F_181,spotba,100698,1124682,10179676,30,378873:1-325628:1-319486:1-1:100695-,378873,1023987,1023987,1023987,yes
cyclic_scheduler.3_F_182,spotba,939959,1803698,14772611,12,212992:2-174080:1-143360:1-120320:1-1:939954-,212992,863744,863744,863744,no
cyclic_scheduler.3_F_183,spotba,397258,1036231,7443442,10,212992:3-1:397255-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_184,spotba,262146,708591,6479574,8,233455:1-212992:1-1:262144-,233455,446447,446447,446447,no
cyclic_scheduler.3_F_185,spotba,2698901,3978895,38008610,22,372735:1-268288:1-212992:3-1:2698896-,372735,1279999,1279999,1279999,yes
cyclic_scheduler.3_F_186,spotba,595296,1285466,10291816,22,481278:1-208894:1-1:595294-,481278,690172,690172,690172,yes
cyclic_scheduler.3_F_187,spotba,896187,1451180,13512464,14,319486:1-235509:1-1:896185-,319486,554995,554995,554995,yes
cyclic_scheduler.3_F_188,spotba,125164,499930,5163658,12,374767:1-1:125163-,374767,374767,374767,374767,no
cyclic_scheduler.3_F_018,spotba,16765,237946,1656724,2,221182:1-1:16764-,221182,221182,221182,221182,no
cyclic_scheduler.3_F_019,spotba,221538,1073502,8054231,18,212992:4-1:221534-,212992,851968,851968,851968,no
cyclic_scheduler.3_F_001,spotba,1367827,1990400,20114894,17,212992:2-196592:1-1:1367824-,212992,622576,622576,622576,no
cyclic_scheduler.3_F_020,spotba,33395,459377,7759724,8,212992:2-1:33393-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_021,spotba,230386,656368,4591555,40,212992:2-1:230384-,212992,425984,425984,425984,yes
cyclic_scheduler.3_F_022,spotba,624627,1058799,8855125,8,221182:1-212992:1-1:624625-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_023,spotba,245819,671801,4743442,15,212992:2-1:245817-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_024,spotba,16390,229381,1597454,12,212992:1-1:16389-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_025,spotba,43272,469254,3266071,7,212992:2-1:43270-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_026,spotba,36860,569336,3990586,13,319486:1-212992:1-1:36858-,319486,532478,532478,532478,no
cyclic_scheduler.3_F_027,spotba,268298,765950,7528037,16,268281:1-229373:1-1:268296-,268281,497654,497654,497654,no
cyclic_scheduler.3_F_028,spotba,276569,616529,3695011,23,339961:1-1:276568-,339961,339961,339961,339961,yes
cyclic_scheduler.3_F_029,spotba,575477,1001459,6628252,12,212992:2-1:575475-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_002,spotba,37832,463814,3230600,7,212992:2-1:37830-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_030,spotba,33539,459521,3198360,24,212992:2-1:33537-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_031,spotba,16413,237594,1656907,22,221182:1-1:16412-,221182,221182,221182,221182,yes
cyclic_scheduler.3_F_032,spotba,631204,1483168,21186821,33,212992:4-1:631200-,212992,851968,851968,851968,no
cyclic_scheduler.3_F_033,spotba,264307,714847,6815359,54,237550:1-212992:1-1:264305-,237550,450542,450542,450542,yes
cyclic_scheduler.3_F_034,spotba,288870,723042,6648027,12,221182:1-212992:1-1:288868-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_035,spotba,235480,1003472,8389919,31,372731:1-212992:1-182272:1-1:235477-,372731,767995,767995,767995,yes
cyclic_scheduler.3_F_036,spotba,173044,820207,12875633,6,221182:1-212992:2-1:173041-,221182,647166,647166,647166,no
cyclic_scheduler.3_F_037,spotba,16639,229630,1598715,4,212992:1-1:16638-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_038,spotba,374265,718323,12789004,8,212992:1-131068:1-1:374263-,212992,344060,344060,344060,no
cyclic_scheduler.3_F_039,spotba,922601,1348583,9717255,17,212992:2-1:922599-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_003,spotba,500974,1141989,10344159,20,428025:1-212992:1-1:500972-,428025,641017,641017,641017,no
cyclic_scheduler.3_F_040,spotba,57349,704512,4966415,7,221182:1-212992:2-1:57346-,221182,647166,647166,647166,no
cyclic_scheduler.3_F_041,spotba,1024044,1466407,11443139,50,229373:1-212992:1-1:1024042-,229373,442365,442365,442365,yes
cyclic_scheduler.3_F_042,spotba,45052,479224,3430312,6,221182:1-212992:1-1:45050-,221182,434174,434174,434174,yes
cyclic_scheduler.3_F_043,spotba,293300,719282,5012962,19,212992:2-1:293298-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_044,spotba,36764,851842,7648191,29,815079:1-1:36763-,815079,815079,815079,815079,yes
cyclic_scheduler.3_F_045,spotba,1462316,2113577,21271881,78,225280:1-212992:2-1:1462313-,225280,651264,651264,651264,yes
cyclic_scheduler.3_F_046,spotba,88044,747480,5435856,16,233455:1-212992:2-1:88041-,233455,659439,659439,659439,no
cyclic_scheduler.3_F_047,spotba,17436,254985,4503075,21,237550:1-1:17435-,237550,237550,237550,237550,yes
cyclic_scheduler.3_F_048,spotba,1166991,2485884,18121657,46,651254:1-446460:1-221182:1-1:1166988-,651254,1318896,1318896,1318896,no
cyclic_scheduler.3_F_049,spotba,641506,1386973,28996808,18,319486:1-212992:2-1:641503-,319486,745470,745470,745470,no
cyclic_scheduler.3_F_004,spotba,249825,782301,6315699,12,319486:1-212992:1-1:249823-,319486,532478,532478,532478,no
cyclic_scheduler.3_F_050,spotba,603077,1029059,5833368,26,212992:2-1:603075-,212992,425984,425984,425984,yes
cyclic_scheduler.3_F_051,spotba,41202,475374,8155923,6,221182:1-212992:1-1:41200-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_052,spotba,281561,814037,11268792,25,319486:1-212992:1-1:281559-,319486,532478,532478,532478,no
cyclic_scheduler.3_F_053,spotba,1014616,1669969,14769090,15,229372:1-212992:2-1:1014613-,229372,655356,655356,655356,yes
cyclic_scheduler.3_F_054,spotba,39933,646138,5278176,5,212992:2-180224:1-1:39930-,212992,606208,606208,606208,no
cyclic_scheduler.3_F_055,spotba,274412,700394,4868607,6,212992:2-1:274410-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_056,spotba,293614,735976,8086603,13,229372:1-212992:1-1:293612-,229372,442364,442364,442364,no
cyclic_scheduler.3_F_057,spotba,611121,1463085,10202032,15,212992:4-1:611117-,212992,851968,851968,851968,no
cyclic_scheduler.3_F_058,spotba,814995,1476479,11999700,47,235503:1-212992:2-1:814992-,235503,661487,661487,661487,no
cyclic_scheduler.3_F_059,spotba,263159,697332,9600948,12,221183:1-212992:1-1:263157-,221183,434175,434175,434175,no
cyclic_scheduler.3_F_005,spotba,49137,696300,11129548,27,425983:1-221182:1-1:49135-,425983,647165,647165,647165,yes
cyclic_scheduler.3_F_060,spotba,113530,480627,3199835,7,212992:1-154107:1-1:113528-,212992,367099,367099,367099,no
cyclic_scheduler.3_F_061,spotba,505846,1093600,8520242,25,374764:1-212992:1-1:505844-,374764,587756,587756,587756,yes
cyclic_scheduler.3_F_062,spotba,16517,229508,1598151,6,212992:1-1:16516-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_063,spotba,1340089,2085556,17354178,13,319486:1-212992:2-1:1340086-,319486,745470,745470,745470,yes
cyclic_scheduler.3_F_064,spotba,257528,577013,4094086,6,319486:1-1:257527-,319486,319486,319486,319486,no
cyclic_scheduler.3_F_065,spotba,301045,1054700,8981252,20,327674:1-212992:2-1:301042-,327674,753658,753658,753658,no
cyclic_scheduler.3_F_066,spotba,448522,1112065,7928329,21,221182:3-1:448519-,221182,663546,663546,663546,yes
cyclic_scheduler.3_F_067,spotba,491508,917490,6389757,10,212992:2-1:491506-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_068,spotba,2120593,3611492,40221941,62,1490900:1-1:2120592-,1490900,1490900,1490900,1490900,yes
cyclic_scheduler.3_F_069,spotba,450500,1527728,13995664,21,598008:1-479222:1-1:450498-,598008,1077230,1077230,1077230,no
cyclic_scheduler.3_F_006,spotba,1013966,1816778,17062142,20,212992:3-163840:1-1:1013962-,212992,802816,802816,802816,no
cyclic_scheduler.3_F_070,spotba,39016,252007,1714819,6,212992:1-1:39015-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_071,spotba,546804,1247214,17500348,8,487420:1-212992:1-1:546802-,487420,700412,700412,700412,no
cyclic_scheduler.3_F_072,spotba,1493631,2132604,23871367,16,212992:3-1:1493628-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_073,spotba,1131637,2198632,15197941,23,438270:1-415736:1-212992:1-1:1131634-,438270,1066998,1066998,1066998,yes
cyclic_scheduler.3_F_074,spotba,282157,708139,5770136,10,212992:2-1:282155-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_075,spotba,3346119,4026031,42476344,83,679913:1-1:3346118-,679913,679913,679913,679913,yes
cyclic_scheduler.3_F_076,spotba,24574,458746,3319730,7,221182:1-212992:1-1:24572-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_077,spotba,278515,917488,14204711,16,212992:3-1:278512-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_078,spotba,262213,696385,7958721,22,221182:1-212992:1-1:262211-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_079,spotba,729021,1367994,11726609,8,212992:3-1:729018-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_007,spotba,2598776,3045221,30112712,27,233455:1-212992:1-1:2598774-,233455,446447,446447,446447,yes
cyclic_scheduler.3_F_080,spotba,528399,1175562,10706123,12,221182:1-212992:2-1:528396-,221182,647166,647166,647166,no
cyclic_scheduler.3_F_081,spotba,499672,925654,5842747,8,212992:2-1:499670-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_082,spotba,265908,683695,4849567,53,417788:1-1:265907-,417788,417788,417788,417788,yes
cyclic_scheduler.3_F_083,spotba,168552,807525,6391166,20,212992:3-1:168549-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_084,spotba,1563633,2188270,19124903,14,212992:2-198656:1-1:1563630-,212992,624640,624640,624640,no
cyclic_scheduler.3_F_085,spotba,268254,661466,4605849,8,393213:1-1:268253-,393213,393213,393213,393213,no
cyclic_scheduler.3_F_086,spotba,991784,1303077,18411921,26,311294:1-1:991783-,311294,311294,311294,311294,yes
cyclic_scheduler.3_F_087,spotba,17464,255013,1777615,64,237550:1-1:17463-,237550,237550,237550,237550,yes
cyclic_scheduler.3_F_088,spotba,504041,1036517,10290239,11,319486:1-212992:1-1:504039-,319486,532478,532478,532478,no
cyclic_scheduler.3_F_089,spotba,331757,1153001,12678085,6,212992:3-182272:1-1:331753-,212992,821248,821248,821248,yes
cyclic_scheduler.3_F_008,spotba,276455,718817,4983175,17,221182:2-1:276453-,221182,442364,442364,442364,no
cyclic_scheduler.3_F_090,spotba,81922,933883,6385779,20,319486:2-212992:1-1:81919-,319486,851964,851964,851964,no
cyclic_scheduler.3_F_091,spotba,1100999,1899710,30842745,32,552958:1-245755:1-1:1100997-,552958,798713,798713,798713,yes
cyclic_scheduler.3_F_092,spotba,720789,1146771,8838777,15,212992:2-1:720787-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_093,spotba,800827,1669174,13749257,59,212992:3-114688:2-1:800822-,212992,868352,868352,868352,yes
cyclic_scheduler.3_F_094,spotba,595222,1013009,6828317,35,417788:1-1:595221-,417788,417788,417788,417788,no
cyclic_scheduler.3_F_095,spotba,1001973,1540591,10542068,32,325628:1-212992:1-1:1001971-,325628,538620,538620,538620,yes
cyclic_scheduler.3_F_096,spotba,18651,231642,1604876,8,212992:1-1:18650-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_097,spotba,930913,1889371,17499348,42,319486:1-212992:3-1:930909-,319486,958462,958462,958462,yes
cyclic_scheduler.3_F_098,spotba,357822,791994,4960311,18,221182:1-212992:1-1:357820-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_099,spotba,69620,847854,8914992,39,221182:1-212992:1-172032:2-1:69616-,221182,778238,778238,778238,no
cyclic_scheduler.3_F_009,spotba,17395,250849,1807561,14,233455:1-1:17394-,233455,233455,233455,233455,no
cyclic_scheduler.3_T_100,spotba,16383,229374,1597440,6,212992:1-1:16382-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_101,spotba,376820,589811,5054435,6,212992:1-1:376819-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_102,spotba,605744,1031726,7956537,21,212992:2-1:605742-,212992,425984,425984,425984,yes
cyclic_scheduler.3_T_103,spotba,481303,702484,9441307,12,221182:1-1:481302-,221182,221182,221182,221182,yes
cyclic_scheduler.3_T_104,spotba,233467,446458,4786121,3,212992:1-1:233466-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_105,spotba,278518,917491,6447106,22,212992:3-1:278515-,212992,638976,638976,638976,no
cyclic_scheduler.3_T_106,spotba,285434,711416,4955923,10,212992:2-1:285432-,212992,425984,425984,425984,no
cyclic_scheduler.3_T_107,spotba,258394,684376,9416643,24,212992:2-1:258392-,212992,425984,425984,425984,yes
cyclic_scheduler.3_T_108,spotba,18072,239253,1722455,27,221182:1-1:18071-,221182,221182,221182,221182,yes
cyclic_scheduler.3_T_109,spotba,565355,778346,7406040,17,212992:1-1:565354-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_010,spotba,16383,229374,1597440,10,212992:1-1:16382-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_110,spotba,28859,241850,3925370,14,212992:1-1:28858-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_111,spotba,16446,229437,1597752,18,212992:1-1:16445-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_112,spotba,244696,457687,6889020,6,212992:1-1:244695-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_113,spotba,260102,473093,3389454,22,212992:1-1:260101-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_114,spotba,249863,462854,3341325,10,212992:1-1:249862-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_115,spotba,1710589,1923580,13410864,17,212992:1-1:1710588-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_116,spotba,16387,229378,3124237,17,212992:1-1:16386-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_117,spotba,33274,459256,9089033,8,212992:2-1:33272-,212992,425984,425984,425984,no
cyclic_scheduler.3_T_118,spotba,32752,245743,1683288,7,212992:1-1:32751-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_119,spotba,246382,459373,4731991,13,212992:1-1:246381-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_011,spotba,243707,456698,4677606,9,212992:1-1:243706-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_120,spotba,19314,224113,4466604,4,204800:1-1:19313-,204800,204800,204800,204800,no
cyclic_scheduler.3_T_121,spotba,492642,918624,7315867,17,212992:2-1:492640-,212992,425984,425984,425984,no
cyclic_scheduler.3_T_122,spotba,1167776,1380767,14474702,12,212992:1-1:1167775-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_123,spotba,59450,804917,6344110,21,319486:1-212992:2-1:59447-,319486,745470,745470,745470,no
cyclic_scheduler.3_T_124,spotba,258038,479219,3309530,17,221182:1-1:258037-,221182,221182,221182,221182,yes
cyclic_scheduler.3_T_125,spotba,240133,453124,3764479,7,212992:1-1:240132-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_126,spotba,285156,498147,4949517,13,212992:1-1:285155-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_127,spotba,380837,602018,6001070,16,221182:1-1:380836-,221182,221182,221182,221182,no
cyclic_scheduler.3_T_128,spotba,254190,467181,4882086,19,212992:1-1:254189-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_129,spotba,475071,688062,6303156,8,212992:1-1:475070-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_012,spotba,24317,349943,2384048,63,325627:1-1:24316-,325627,325627,325627,325627,yes
cyclic_scheduler.3_T_130,spotba,305253,518244,4026201,5,212992:1-1:305252-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_131,spotba,504179,1143152,12931150,16,212992:3-1:504176-,212992,638976,638976,638976,yes
cyclic_scheduler.3_T_132,spotba,514369,948541,8122281,13,221182:1-212992:1-1:514367-,221182,434174,434174,434174,yes
cyclic_scheduler.3_T_133,spotba,754620,1393593,15310673,38,212992:3-1:754617-,212992,638976,638976,638976,yes
cyclic_scheduler.3_T_134,spotba,532229,745220,5122448,15,212992:1-1:532228-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_135,spotba,768745,981736,6782565,13,212992:1-1:768744-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_136,spotba,229373,442364,3057664,7,212992:1-1:229372-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_137,spotba,290798,503789,4857124,13,212992:1-1:290797-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_138,spotba,25475,238466,1658113,12,212992:1-1:25474-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_139,spotba,466427,679418,7168705,9,212992:1-1:466426-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_013,spotba,372727,585718,4743153,6,212992:1-1:372726-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_140,spotba,20479,290811,2787398,7,270333:1-1:20478-,270333,270333,270333,270333,no
cyclic_scheduler.3_T_141,spotba,552912,765903,5297954,7,212992:1-1:552911-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_142,spotba,16446,229437,1597752,17,212992:1-1:16445-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_143,spotba,245756,458747,3194880,11,212992:1-1:245755-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_144,spotba,467699,688880,6130963,20,221182:1-1:467698-,221182,221182,221182,221182,yes
cyclic_scheduler.3_T_145,spotba,18418,231409,1610107,4,212992:1-1:18417-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_146,spotba,1928677,2141668,20048918,15,212992:1-1:1928676-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_147,spotba,245752,458743,4734726,7,212992:1-1:245751-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_148,spotba,294905,507896,3283384,3,212992:1-1:294904-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_149,spotba,40967,253958,1740526,8,212992:1-1:40966-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_014,spotba,241212,454203,10711410,6,212992:1-1:241211-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_150,spotba,147447,360438,4593575,4,212992:1-1:147446-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_151,spotba,927471,1140462,8857853,7,212992:1-1:927470-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_152,spotba,589751,1015733,6873115,32,212992:2-1:589749-,212992,425984,425984,425984,no
cyclic_scheduler.3_T_153,spotba,426319,639310,5938115,26,212992:1-1:426318-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_154,spotba,958802,1384784,8440111,8,212992:2-1:958800-,212992,425984,425984,425984,no
cyclic_scheduler.3_T_155,spotba,143370,356361,3214391,16,212992:1-1:143369-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_156,spotba,316131,529122,5908379,14,212992:1-1:316130-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_157,spotba,245755,458746,3194879,10,212992:1-1:245754-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_158,spotba,479240,692231,9383952,19,212992:1-1:479239-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_159,spotba,615379,1041361,17892863,16,212992:2-1:615377-,212992,425984,425984,425984,no
cyclic_scheduler.3_T_015,spotba,282601,708583,6419169,22,212992:2-1:282599-,212992,425984,425984,425984,no
cyclic_scheduler.3_T_160,spotba,499720,712711,11435496,14,212992:1-1:499719-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_161,spotba,180460,180460,1204684,39,1:180460-,1,0,0,0,yes
cyclic_scheduler.3_T_162,spotba,1390459,1603450,7745528,23,212992:1-1:1390458-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_163,spotba,380921,593912,4748223,49,212992:1-1:380920-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_164,spotba,16638,229629,1598711,15,212992:1-1:16637-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_165,spotba,16383,229374,6331841,12,212992:1-1:16382-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_166,spotba,16383,229374,1597440,3,212992:1-1:16382-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_167,spotba,442363,655354,6065106,6,212992:1-1:442362-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_168,spotba,1441573,1654564,11819507,64,212992:1-1:1441572-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_016,spotba,491494,704485,14158237,11,212992:1-1:491493-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_017,spotba,265979,478970,4073116,13,212992:1-1:265978-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_018,spotba,250089,463080,4738196,7,212992:1-1:250088-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_019,spotba,285173,465396,6253386,4,180224:1-1:285172-,180224,180224,180224,180224,no
cyclic_scheduler.3_T_001,spotba,501696,714687,6685508,11,212992:1-1:501695-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_020,spotba,243708,456699,6311924,15,212992:1-1:243707-,212992,212992,212992,212992,yes
cyclic_scheduler.3_T_021,spotba,18430,239611,3504050,18,221182:1-1:18429-,221182,221182,221182,221182,no
cyclic_scheduler.3_T_022,spotba,644609,857600,16035410,13,212992:1-1:644608-,212992,212992,212992,212992,no
cyclic_scheduler.3_T_023,spotba,488903,914885,10692834,6,212992:2-1:488901-,212992,425984,425984,425984,no
