model,buchi,sccs,allstates,alltrans,buchisize,scclist,largest_scc,scc1k,scc10k,scc100k,persistence
brp.4_F_026,tgba,21073133,41817543,111971716,4,10252826:2-48:5080-1:21068051-,10252826,20505652,20505652,20505652,no
brp.4_F_027,tgba,3686915,24431325,50935776,6,10252826:2-48:5080-1:3681833-,10252826,20505652,20505652,20505652,no
brp.4_F_028,tgba,1857856,12388073,25664214,7,10408298:1-49:2540-1:1855315-,10408298,10408298,10408298,10408298,no
brp.4_F_029,tgba,13892165,24990385,52723590,12,10252826:1-347760:1-48:10588-1:13881575-,10252826,10600586,10600586,10600586,no
brp.4_F_030,tgba,2306020,14788873,33560446,4,12363474:1-48:2540-1:2303479-,12363474,12363474,12363474,12363474,no
brp.4_F_031,tgba,29299844,61191485,181687426,7,11026152:1-10252826:2-49:1700-48:5920-1:29292221-,11026152,31531804,31531804,31531804,yes
brp.4_F_032,tgba,18188228,49303903,127397852,6,10252826:3-48:7600-1:18180625-,10252826,30758478,30758478,30758478,no
brp.4_F_033,tgba,9776287,30520697,61813530,5,10252826:2-48:5080-1:9771205-,10252826,20505652,20505652,20505652,no
brp.4_F_034,tgba,27066458,58182133,172687482,12,10252826:3-48:7600-1:27058855-,10252826,30758478,30758478,30758478,yes
brp.4_T_001,tgba,1867842,12278447,25438268,21,10252826:1-49:800-48:2540-1:1864501-,10252826,10252826,10252826,10252826,yes
brp.4_T_002,tgba,11805266,22177471,44156202,3,10252826:1-48:2540-1:11802725-,10252826,10252826,10252826,10252826,no
brp.4_T_003,tgba,5160150,15532355,40948516,12,10252826:1-48:2540-1:5157609-,10252826,10252826,10252826,10252826,no
brp.4_T_004,tgba,1696242,12068447,25137148,21,10252826:1-48:2540-1:1693701-,10252826,10252826,10252826,10252826,no
brp.4_T_005,tgba,1696242,12068447,25137148,2,10252826:1-48:2540-1:1693701-,10252826,10252826,10252826,10252826,no
brp.4_T_006,tgba,2917806,13290951,26815040,6,10252826:1-48:2560-1:2915245-,10252826,10252826,10252826,10252826,yes
brp.4_T_007,tgba,5056074,15428279,30367870,7,10252826:1-48:2540-1:5053533-,10252826,10252826,10252826,10252826,no
brp.4_T_008,tgba,1911448,12283653,25682820,6,10252826:1-48:2540-1:1908907-,10252826,10252826,10252826,10252826,no
brp.4_T_009,tgba,1838628,12210833,49847486,7,10252826:1-48:2540-1:1836087-,10252826,10252826,10252826,10252826,no
brp.4_T_010,tgba,1696242,12068447,35601118,2,10252826:1-48:2540-1:1693701-,10252826,10252826,10252826,10252826,no
brp.4_T_011,tgba,2880726,13252931,50305464,22,10252826:1-48:2540-1:2878185-,10252826,10252826,10252826,10252826,yes
brp.4_T_012,tgba,2490452,12862657,28026498,10,10252826:1-48:2540-1:2487911-,10252826,10252826,10252826,10252826,yes
brp.4_T_013,tgba,3538642,25401161,58282481,8,21742200:1-48:2560-1:3536081-,21742200,21742200,21742200,21742200,no
brp.4_T_014,tgba,2652260,15253377,43627994,24,12481738:1-48:2540-1:2649719-,12481738,12481738,12481738,12481738,yes
brp.4_T_015,tgba,1696242,12068447,25137148,5,10252826:1-48:2540-1:1693701-,10252826,10252826,10252826,10252826,no
brp.4_T_016,tgba,2111214,12483419,26216716,5,10252826:1-48:2540-1:2108673-,10252826,10252826,10252826,10252826,no
brp.4_T_017,tgba,8599382,18971587,40074794,9,10252826:1-48:2540-1:8596841-,10252826,10252826,10252826,10252826,no
brp.4_T_018,tgba,1696242,12068447,35442218,8,10252826:1-48:2540-1:1693701-,10252826,10252826,10252826,10252826,no
brp.4_T_019,tgba,2654128,14327511,32077374,5,11554004:1-48:2540-1:2651587-,11554004,11554004,11554004,11554004,no
brp.4_T_020,tgba,2665824,13038029,26754540,4,10252826:1-48:2540-1:2663283-,10252826,10252826,10252826,10252826,no
brp.4_T_021,tgba,9363086,19861627,58274318,3,10252826:1-48:5228-1:9357857-,10252826,10252826,10252826,10252826,no
brp.4_T_022,tgba,2490452,12862657,28748728,13,10252826:1-48:2540-1:2487911-,10252826,10252826,10252826,10252826,no
brp.4_T_023,tgba,17084222,27456427,62047824,3,10252826:1-48:2540-1:17081681-,10252826,10252826,10252826,10252826,no
brp.4_T_024,tgba,2526186,12898391,26304156,7,10252826:1-48:2540-1:2523645-,10252826,10252826,10252826,10252826,no
brp.4_T_025,tgba,7589966,17962171,35917582,5,10252826:1-48:2540-1:7587425-,10252826,10252826,10252826,10252826,no
brp.4_T_026,tgba,1963488,12335693,25611328,5,10252826:1-48:2540-1:1960947-,10252826,10252826,10252826,10252826,no
collision.4_F_001,tgba,716265,42947459,116277384,17,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1321714:1-998808:1-997076:1-996500:1-991220:1-790349:1-785029:1-783228:1-782755:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-249702:1-249269:1-249125:1-247805:1-136228:1-131646:2-74922:2-74310:2-43882:2-41100:2-24974:2-24770:2-13700:2-8:2-1:716215-,5286856,42231228,42231228,41635912,no
collision.4_F_003,tgba,1784889,59047539,158591910,14,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1623600:2-1321714:1-998808:1-997076:1-996500:1-991220:1-925806:2-918222:2-790349:1-785029:1-783228:1-782755:1-686907:2-544912:1-541200:2-508764:2-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-391017:2-388689:2-308602:2-306074:2-249702:1-249269:1-249125:1-247805:1-228969:2-214995:2-169588:2-136228:1-130339:2-129563:2-122997:2-71665:2-69990:2-69417:2-40999:2-38382:2-23330:2-23139:2-12794:2-8:2-1:1784807-,5286856,57262716,57262716,56563284,no
collision.4_F_004,tgba,221913,72302390,268128844,3,5286856:1-3161396:1-3140116:1-3132912:3-3131020:1-1827052:3-1813992:1-1777600:1-1773840:1-1764996:3-1759800:3-1321714:1-998808:3-997076:1-996500:3-991220:3-790349:1-785029:1-783228:3-782755:1-544912:3-456763:3-453498:1-444400:1-443460:1-441249:3-439950:3-249702:3-249269:1-249125:3-247805:3-136228:3-127785:1-72960:1-72738:1-69990:1-42595:2-40269:1-38382:1-24320:2-24246:2-23330:1-13423:2-12794:1-8:3-1:221830-,5286856,72080536,72080536,71540905,no
collision.4_F_007,tgba,183214,56652287,151552581,7,5286856:1-3161396:2-3140116:1-3132912:1-3131020:1-1827052:2-1813992:1-1777600:2-1773840:2-1764996:1-1759800:1-1321714:1-998808:2-997076:2-996500:2-991220:1-790349:2-785029:1-783228:1-782755:1-544912:2-456763:2-453498:1-444400:2-443460:2-441249:1-439950:1-249702:2-249269:2-249125:2-247805:1-136228:2-8:3-1:183163-,5286856,56469100,56469100,56469100,yes
collision.4_F_008,tgba,3088820,79889695,332751454,13,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1321714:1-998808:1-997076:1-996500:1-991220:1-790349:1-785029:1-783228:1-782755:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-249702:1-249269:1-249125:1-247805:1-136228:1-122997:43-69990:43-69417:43-40999:85-38382:43-27082:36-23330:85-23139:85-15102:36-13541:108-12794:85-7551:108-5216:84-4950:72-3864:150-3244:216-2902:84-2752:72-2608:252-2475:216-1622:648-1451:252-1376:216-1259:50-915:720-902:360-886:750-870:300-393:400-382:250-373:100-213:2520-207:2520-201:2400-120:2600-117:1100-114:1100-36:11500-8:3-1:3059053-,5286856,72110698,65809740,46661491,no
collision.4_F_009,tgba,7668091,65031197,180239492,14,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1628664:2-1321714:1-998808:1-997076:1-996500:1-991220:1-937764:2-920196:2-790349:1-785029:1-783228:1-782755:1-687978:2-544912:1-542888:2-514050:2-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-395640:2-388905:2-312588:2-306732:2-249702:1-249269:1-249125:1-247805:1-229326:2-216978:2-171350:2-136228:1-131880:2-129635:2-124866:2-72326:2-71754:2-70404:2-41622:2-39258:2-23918:2-23468:2-13086:2-8:2-1:7668009-,5286856,57363172,57363172,56651500,no
collision.4_F_011,tgba,10603614,62842779,184275856,32,3131020:2-1813992:2-1773840:2-1759800:2-997076:2-996500:2-991220:2-925806:1-782755:2-544912:2-508764:1-453498:2-443460:2-439950:2-391017:1-308602:1-249269:2-249125:2-247805:2-214995:1-169588:1-136228:2-130339:1-127785:36-72960:36-72738:36-71665:1-69990:1-42595:72-40269:36-38382:1-24320:72-24246:72-23330:1-13423:72-12794:1-5176:24-2906:24-2588:72-1453:72-219:200-8:3-1:10602743-,3131020,52196212,51711292,37270271,yes
collision.4_F_012,tgba,12240827,112496457,351430094,12,7233308:1-5286856:1-5072372:1-4248684:1-4210544:1-4114188:1-3161396:1-3140116:1-3132912:1-3131020:1-2886076:1-2850692:1-2739268:1-2369600:1-2352760:1-2297200:1-1827052:1-1813992:1-1808327:1-1777600:1-1773840:1-1764996:1-1759800:1-1568556:1-1534352:1-1524984:1-1321714:1-1279544:1-1268093:1-1062171:1-1052636:1-1028547:1-998808:1-997076:1-996500:1-991220:1-824320:1-790349:1-785029:1-783228:1-782755:1-721519:1-712673:1-684817:1-592400:1-588190:1-574300:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-392139:1-383588:1-381246:1-319886:1-249702:1-249269:1-249125:1-247805:1-206080:1-136228:1-8:2-1:12240761-,7233308,100255680,100255680,100255680,no
collision.4_F_013,tgba,165111,42339793,115828536,33,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1321714:1-998808:1-997076:1-996500:1-991220:1-790349:1-785029:1-783228:1-782755:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-249702:1-249269:1-249125:1-247805:1-136228:1-122997:2-69990:2-69417:2-40999:2-38382:2-23330:2-23139:2-12794:2-8:2-1:165061-,5286856,42174716,42174716,41618614,no
collision.4_T_001,tgba,92948,41465543,113148818,8,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1321714:1-998808:1-997076:1-996500:1-991220:1-790349:1-785029:1-783228:1-782755:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-249702:1-249269:1-249125:1-247805:1-136228:1-8:1-1:92915-,5286856,41372620,41372620,41372620,no
collision.4_T_002,tgba,92948,41465543,113148818,6,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1321714:1-998808:1-997076:1-996500:1-991220:1-790349:1-785029:1-783228:1-782755:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-249702:1-249269:1-249125:1-247805:1-136228:1-8:1-1:92915-,5286856,41372620,41372620,41372620,no
collision.4_T_003,tgba,487083,950345,2910598,4,124866:1-71754:1-70404:1-41622:1-39258:1-23918:1-23468:1-13086:1-8:7842-1:479233-,124866,408376,408376,124866,no
collision.4_T_004,tgba,272178,8347033,45037812,8,1643190:1-940140:1-936822:1-692634:1-547730:1-519684:1-395934:1-395049:1-313380:1-312274:1-230878:1-218949:1-173228:1-131978:1-131683:1-127785:1-72983:1-72960:1-72738:1-42595:1-40269:1-24320:1-24246:1-13423:1-8:1-1:272153-,1643190,8074872,8074872,7711338,no
collision.4_T_005,tgba,75477,16050268,44045023,22,3340952:1-1937896:1-1879516:1-1877676:1-1058040:1-1055988:1-1054552:1-835238:1-575220:1-484474:1-469879:1-469419:1-264510:1-263997:1-263638:1-143805:1-8:1-1:75460-,3340952,15974800,15974800,15974800,no
collision.4_T_006,tgba,412721,42249515,115774921,12,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1321714:1-998808:1-997076:1-996500:1-991220:1-790349:1-785029:1-783228:1-782755:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-249702:1-249269:1-249125:1-247805:1-141954:1-136228:1-81303:1-80394:1-47318:1-44499:1-27101:1-26798:1-14833:1-8:2-1:412679-,5286856,41836820,41836820,41514574,no
collision.4_T_007,tgba,92952,41465547,113148822,16,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1321714:1-998808:1-997076:1-996500:1-991220:1-790349:1-785029:1-783228:1-782755:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-249702:1-249269:1-249125:1-247805:1-136228:1-8:1-1:92919-,5286856,41372620,41372620,41372620,no
collision.4_T_008,tgba,92948,41465543,113148818,3,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1321714:1-998808:1-997076:1-996500:1-991220:1-790349:1-785029:1-783228:1-782755:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-249702:1-249269:1-249125:1-247805:1-136228:1-8:1-1:92915-,5286856,41372620,41372620,41372620,no
collision.4_T_009,tgba,191438,8340245,21643850,7,1664208:1-949134:1-941148:1-699642:1-554736:1-521586:1-398829:1-395832:1-316378:1-313716:1-233214:1-219261:1-173862:1-132943:1-131944:1-131646:1-74922:1-74310:1-73087:1-43882:1-41100:1-24974:1-24770:1-13700:1-8:1-1:191413-,1664208,8148824,8148824,7778079,no
collision.4_T_010,tgba,92948,41465543,113148820,4,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1321714:1-998808:1-997076:1-996500:1-991220:1-790349:1-785029:1-783228:1-782755:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-249702:1-249269:1-249125:1-247805:1-136228:1-8:1-1:92915-,5286856,41372620,41372620,41372620,no
collision.4_T_011,tgba,92948,41465543,220940476,1,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1321714:1-998808:1-997076:1-996500:1-991220:1-790349:1-785029:1-783228:1-782755:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-249702:1-249269:1-249125:1-247805:1-136228:1-8:1-1:92915-,5286856,41372620,41372620,41372620,no
collision.4_T_012,tgba,77547,15113438,38099623,7,3140116:1-1813992:1-1777600:1-1764996:1-998808:1-997076:1-991220:1-785029:1-544912:1-453498:1-444400:1-441249:1-249702:1-249269:1-247805:1-136228:1-8:1-1:77530-,3140116,15035900,15035900,15035900,no
collision.4_T_013,tgba,92948,41465543,113148818,5,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1321714:1-998808:1-997076:1-996500:1-991220:1-790349:1-785029:1-783228:1-782755:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-249702:1-249269:1-249125:1-247805:1-136228:1-8:1-1:92915-,5286856,41372620,41372620,41372620,no
collision.4_T_014,tgba,2698408,44071003,121264638,4,5286856:1-3161396:1-3140116:1-3132912:1-3131020:1-1827052:1-1813992:1-1777600:1-1773840:1-1764996:1-1759800:1-1321714:1-998808:1-997076:1-996500:1-991220:1-790349:1-785029:1-783228:1-782755:1-544912:1-456763:1-453498:1-444400:1-443460:1-441249:1-439950:1-249702:1-249269:1-249125:1-247805:1-136228:1-8:1-1:2698375-,5286856,41372620,41372620,41372620,no
cyclic_scheduler.3_F_001,tgba,1257321,1865574,18469489,11,212992:2-182272:1-1:1257318-,212992,608256,608256,608256,no
cyclic_scheduler.3_F_002,tgba,37832,463814,3230600,5,212992:2-1:37830-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_003,tgba,493167,1033831,9640115,15,327674:1-212992:1-1:493165-,327674,540666,540666,540666,no
cyclic_scheduler.3_F_004,tgba,249825,782301,6315699,12,319486:1-212992:1-1:249823-,319486,532478,532478,532478,no
cyclic_scheduler.3_F_005,tgba,49123,688096,12548196,15,425983:1-212992:1-1:49121-,425983,638975,638975,638975,yes
cyclic_scheduler.3_F_006,tgba,547320,1350132,13106112,14,212992:3-163840:1-1:547316-,212992,802816,802816,802816,no
cyclic_scheduler.3_F_007,tgba,1331179,2600933,52196948,14,630782:1-212992:3-1:1331175-,630782,1269758,1269758,1269758,yes
cyclic_scheduler.3_F_008,tgba,275433,709605,4917686,16,221182:1-212992:1-1:275431-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_009,tgba,16893,238074,1732387,12,221182:1-1:16892-,221182,221182,221182,221182,no
cyclic_scheduler.3_F_010,tgba,905184,1560537,12593975,12,229372:1-212992:2-1:905181-,229372,655356,655356,655356,no
cyclic_scheduler.3_F_011,tgba,507875,942047,6537129,10,221182:1-212992:1-1:507873-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_012,tgba,731042,1826686,19133194,15,669663:1-212992:2-1:731039-,669663,1095647,1095647,1095647,no
cyclic_scheduler.3_F_013,tgba,82297,467319,6424358,3,385023:1-1:82296-,385023,385023,385023,385023,no
cyclic_scheduler.3_F_014,tgba,720874,1146856,23388006,12,212992:2-1:720872-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_015,tgba,282796,716968,11648322,12,221182:1-212992:1-1:282794-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_016,tgba,33528,459510,3200692,30,212992:2-1:33526-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_017,tgba,535541,818163,14860672,24,282623:1-1:535540-,282623,282623,282623,282623,yes
cyclic_scheduler.3_F_018,tgba,16383,229374,1597440,1,212992:1-1:16382-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_019,tgba,221538,1073502,8054231,16,212992:4-1:221534-,212992,851968,851968,851968,no
cyclic_scheduler.3_F_020,tgba,33395,459377,7759724,8,212992:2-1:33393-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_021,tgba,287728,713710,5003168,35,212992:2-1:287726-,212992,425984,425984,425984,yes
cyclic_scheduler.3_F_022,tgba,623604,1049586,8775291,7,212992:2-1:623602-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_023,tgba,33140,672113,6313493,18,212992:3-1:33137-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_024,tgba,16390,229381,1597454,11,212992:1-1:16389-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_025,tgba,43272,469254,3266071,7,212992:2-1:43270-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_026,tgba,32765,458747,3252320,10,212992:2-1:32763-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_027,tgba,174090,671742,6237797,12,268281:1-229373:1-1:174088-,268281,497654,497654,497654,no
cyclic_scheduler.3_F_028,tgba,254755,484128,2818216,11,229374:1-1:254754-,229374,229374,229374,229374,yes
cyclic_scheduler.3_F_029,tgba,575477,1001459,6628252,12,212992:2-1:575475-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_030,tgba,33535,459517,3198351,19,212992:2-1:33533-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_031,tgba,16383,229374,1597440,17,212992:1-1:16382-,212992,212992,212992,212992,yes
cyclic_scheduler.3_F_032,tgba,593350,1445314,20884370,27,212992:4-1:593346-,212992,851968,851968,851968,no
cyclic_scheduler.3_F_033,tgba,264307,706669,6666208,51,229372:1-212992:1-1:264305-,229372,442364,442364,442364,yes
cyclic_scheduler.3_F_034,tgba,288743,714725,6527905,11,212992:2-1:288741-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_035,tgba,235480,1003472,8389919,25,372731:1-212992:1-182272:1-1:235477-,372731,767995,767995,767995,yes
cyclic_scheduler.3_F_036,tgba,168950,807923,12788656,4,212992:3-1:168947-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_037,tgba,16638,229629,1598713,3,212992:1-1:16637-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_038,tgba,364027,699897,13480091,5,212992:1-122880:1-1:364025-,212992,335872,335872,335872,no
cyclic_scheduler.3_F_039,tgba,922601,1348583,9717255,14,212992:2-1:922599-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_040,tgba,49158,696321,4909084,6,221182:1-212992:2-1:49155-,221182,647166,647166,647166,no
cyclic_scheduler.3_F_041,tgba,1007713,1458254,11590455,45,237551:1-212992:1-1:1007711-,237551,450543,450543,450543,yes
cyclic_scheduler.3_F_042,tgba,40958,475130,3388365,5,221182:1-212992:1-1:40956-,221182,434174,434174,434174,yes
cyclic_scheduler.3_F_043,tgba,293300,719282,5012962,19,212992:2-1:293298-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_044,tgba,37275,459156,4888617,19,421882:1-1:37274-,421882,421882,421882,421882,yes
cyclic_scheduler.3_F_045,tgba,1146925,1798186,19157950,50,225280:1-212992:2-1:1146922-,225280,651264,651264,651264,yes
cyclic_scheduler.3_F_046,tgba,71674,718837,5172030,13,221182:1-212992:2-1:71671-,221182,647166,647166,647166,no
cyclic_scheduler.3_F_047,tgba,16413,237594,4192132,13,221182:1-1:16412-,221182,221182,221182,221182,yes
cyclic_scheduler.3_F_048,tgba,65767,1614010,16173701,21,663532:2-221182:1-1:65764-,663532,1548246,1548246,1548246,no
cyclic_scheduler.3_F_049,tgba,524053,1269520,26716475,12,319486:1-212992:2-1:524050-,319486,745470,745470,745470,no
cyclic_scheduler.3_F_050,tgba,603077,1029059,5847704,24,212992:2-1:603075-,212992,425984,425984,425984,yes
cyclic_scheduler.3_F_051,tgba,32637,466809,7948857,5,221182:1-212992:1-1:32635-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_052,tgba,153592,579574,7638723,18,212992:2-1:153590-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_053,tgba,528692,1167665,11290329,7,212992:3-1:528689-,212992,638976,638976,638976,yes
cyclic_scheduler.3_F_054,tgba,39933,646138,5278176,5,212992:2-180224:1-1:39930-,212992,606208,606208,606208,no
cyclic_scheduler.3_F_055,tgba,274412,700394,4868607,6,212992:2-1:274410-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_056,tgba,293611,727783,7937140,11,221182:1-212992:1-1:293609-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_057,tgba,611121,1463085,10202032,15,212992:4-1:611117-,212992,851968,851968,851968,no
cyclic_scheduler.3_F_058,tgba,923331,1572542,12732316,34,223230:1-212992:2-1:923328-,223230,649214,649214,649214,no
cyclic_scheduler.3_F_059,tgba,263159,697332,9600948,7,221183:1-212992:1-1:263157-,221183,434175,434175,434175,no
cyclic_scheduler.3_F_060,tgba,113530,480627,3199835,7,212992:1-154107:1-1:113528-,212992,367099,367099,367099,no
cyclic_scheduler.3_F_061,tgba,493569,927741,7150548,16,221182:1-212992:1-1:493567-,221182,434174,434174,434174,yes
cyclic_scheduler.3_F_062,tgba,16517,229508,1598151,5,212992:1-1:16516-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_063,tgba,829472,1574939,15201394,8,319486:1-212992:2-1:829469-,319486,745470,745470,745470,yes
cyclic_scheduler.3_F_064,tgba,259066,472057,3421379,5,212992:1-1:259065-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_065,tgba,88041,833508,7399218,13,319486:1-212992:2-1:88038-,319486,745470,745470,745470,no
cyclic_scheduler.3_F_066,tgba,432139,1095682,7699491,18,221182:3-1:432136-,221182,663546,663546,663546,yes
cyclic_scheduler.3_F_067,tgba,491508,917490,6389757,9,212992:2-1:491506-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_068,tgba,1389626,2843669,38639857,30,1454044:1-1:1389625-,1454044,1454044,1454044,1454044,yes
cyclic_scheduler.3_F_069,tgba,442286,1787803,18510499,12,755701:1-589818:1-1:442284-,755701,1345519,1345519,1345519,no
cyclic_scheduler.3_F_070,tgba,33019,246010,1679590,4,212992:1-1:33018-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_071,tgba,333815,1239026,20445476,6,479230:1-425983:1-1:333813-,479230,905213,905213,905213,no
cyclic_scheduler.3_F_072,tgba,1152997,1791970,19249735,14,212992:3-1:1152994-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_073,tgba,353528,1268976,9206193,12,438270:1-264189:1-212992:1-1:353525-,438270,915451,915451,915451,yes
cyclic_scheduler.3_F_074,tgba,282157,708139,5770136,10,212992:2-1:282155-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_075,tgba,1985879,2374994,28179345,42,389116:1-1:1985878-,389116,389116,389116,389116,yes
cyclic_scheduler.3_F_076,tgba,20479,446461,4579315,4,212992:2-1:20477-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_077,tgba,278515,917488,14204711,15,212992:3-1:278512-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_078,tgba,262184,696356,7958652,20,221182:1-212992:1-1:262182-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_079,tgba,503778,1142751,10186743,7,212992:3-1:503775-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_080,tgba,528336,1167309,10646445,11,212992:3-1:528333-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_081,tgba,499672,925654,5842747,7,212992:2-1:499670-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_082,tgba,250037,475314,3370191,41,225278:1-1:250036-,225278,225278,225278,225278,yes
cyclic_scheduler.3_F_083,tgba,168432,807405,6390641,19,212992:3-1:168429-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_084,tgba,884395,1509032,14510126,10,212992:2-198656:1-1:884392-,212992,624640,624640,624640,no
cyclic_scheduler.3_F_085,tgba,264159,489436,3401651,6,225278:1-1:264158-,225278,225278,225278,225278,no
cyclic_scheduler.3_F_086,tgba,734063,1041260,16294185,18,307198:1-1:734062-,307198,307198,307198,307198,yes
cyclic_scheduler.3_F_087,tgba,17464,246835,1720441,38,229372:1-1:17463-,229372,229372,229372,229372,yes
cyclic_scheduler.3_F_088,tgba,491504,917486,9514970,10,212992:2-1:491502-,212992,425984,425984,425984,no
cyclic_scheduler.3_F_089,tgba,102388,923632,11080663,5,212992:3-182272:1-1:102384-,212992,821248,821248,821248,yes
cyclic_scheduler.3_F_090,tgba,81922,933883,6385779,18,319486:2-212992:1-1:81919-,319486,851964,851964,851964,no
cyclic_scheduler.3_F_091,tgba,843016,1737984,25073790,17,665596:1-229374:1-1:843014-,665596,894970,894970,894970,yes
cyclic_scheduler.3_F_092,tgba,507798,1146771,9584359,15,212992:3-1:507795-,212992,638976,638976,638976,no
cyclic_scheduler.3_F_093,tgba,800827,1669174,13749505,42,212992:3-114688:2-1:800822-,212992,868352,868352,868352,yes
cyclic_scheduler.3_F_094,tgba,760700,998263,7028773,25,237564:1-1:760699-,237564,237564,237564,237564,no
cyclic_scheduler.3_F_095,tgba,909032,1443554,10267975,28,321532:1-212992:1-1:909030-,321532,534524,534524,534524,yes
cyclic_scheduler.3_F_096,tgba,18651,231642,1604876,8,212992:1-1:18650-,212992,212992,212992,212992,no
cyclic_scheduler.3_F_097,tgba,930913,1889371,17499348,42,319486:1-212992:3-1:930909-,319486,958462,958462,958462,yes
cyclic_scheduler.3_F_098,tgba,344048,778220,4900069,13,221182:1-212992:1-1:344046-,221182,434174,434174,434174,no
cyclic_scheduler.3_F_099,tgba,69620,847854,8914992,27,221182:1-212992:1-172032:2-1:69616-,221182,778238,778238,778238,no
cyclic_scheduler.3_F_100,tgba,270452,704624,6443917,16,221182:1-212992:1-1:270450-,221182,434174,434174,434174,yes
